output	sample	tool	fp	tp	fn	tn	sensitivity	specificity	pred_val_pos	pred_val_neg
species	ABRF_MGRG_5ng	BlastMeganFiltered	2	5	0	382947	1	0.999994777372444	0.714285714285714	1
species	ABRF_MGRG_5ng	BlastMeganFilteredLiberal	15	5	0	382934	1	0.999960830293329	0.25	1
species	ABRF_MGRG_5ng	COMMUNITY	3008	5	0	379941	1	0.992145168155551	0.0016594756057086	1
species	ABRF_MGRG_5ng	ClarkM1Default	701	5	0	382248	1	0.99816946904157	0.00708215297450425	1
species	ABRF_MGRG_5ng	ClarkM4Spaced	202	5	0	382747	1	0.999472514616829	0.0241545893719807	1
species	ABRF_MGRG_5ng	DiamondMegan	7	5	0	382942	1	0.999981720803554	0.416666666666667	1
species	ABRF_MGRG_5ng	Gottcha	0	4	1	382950	0.8	1	1	0.99999738869986
species	ABRF_MGRG_5ng	Kraken	660	5	0	382289	1	0.998276532906471	0.0075187969924812	1
species	ABRF_MGRG_5ng	KrakenFiltered	29	5	0	382920	1	0.999924271900436	0.147058823529412	1
species	ABRF_MGRG_5ng	LMAT	186	5	0	382763	1	0.999514295637278	0.0261780104712042	1
species	ABRF_MGRG_5ng	MetaFlow	1	4	1	382949	0.8	0.999997388693041	0.8	0.999997388693041
species	ABRF_MGRG_5ng	MetaPallette-SmallDB-qual4-default	12	0	5	382942	0	0.999968664643795	0	0.99998694336292
species	ABRF_MGRG_5ng	MetaPallette-SmallDB-qual4-specific	6	0	5	382948	0	0.999984332321898	0	0.999986943567487
species	ABRF_MGRG_5ng	Metaphlan	0	4	1	382950	0.8	1	1	0.99999738869986
species	ABRF_MGRG_5ng	NBC	674	4	1	382276	0.8	0.998239979109544	0.00589970501474926	0.999997384095826
species	ABRF_MGRG_5ng	OneCodexAbundanceFiltered	3	5	0	382946	1	0.999992166058666	0.625	1
species	ABRF_MGRG_5ng	PhyloSift	2587	5	0	380362	1	0.99324453125612	0.00192901234567901	1
species	ABRF_MGRG_5ng	PhyloSift90pct	236	5	0	382713	1	0.999383729948374	0.020746887966805	1
species	ABRF_MGRG_Half	BlastMeganFiltered	2	5	0	382947	1	0.999994777372444	0.714285714285714	1
species	ABRF_MGRG_Half	BlastMeganFilteredLiberal	20	5	0	382929	1	0.999947773724439	0.2	1
species	ABRF_MGRG_Half	COMMUNITY	2930	5	0	380019	1	0.992348850630241	0.00170357751277683	1
species	ABRF_MGRG_Half	ClarkM1Default	651	5	0	382298	1	0.998300034730473	0.0076219512195122	1
species	ABRF_MGRG_Half	ClarkM4Spaced	220	5	0	382729	1	0.999425510968823	0.0222222222222222	1
species	ABRF_MGRG_Half	DiamondMegan	10	5	0	382939	1	0.999973886862219	0.333333333333333	1
species	ABRF_MGRG_Half	Gottcha	1	4	1	382949	0.8	0.999997388693041	0.8	0.999997388693041
species	ABRF_MGRG_Half	Kraken	624	5	0	382325	1	0.998370540202481	0.00794912559618442	1
species	ABRF_MGRG_Half	KrakenFiltered	43	5	0	382906	1	0.999887713507543	0.104166666666667	1
species	ABRF_MGRG_Half	LMAT	249	5	0	382700	1	0.999349782869259	0.0196850393700787	1
species	ABRF_MGRG_Half	MetaFlow	0	3	2	382951	0.6	1	1	0.999994777426995
species	ABRF_MGRG_Half	MetaPallette-SmallDB-qual4-default	7	1	4	382946	0.2	0.999981720994482	0.125	0.999989554772163
species	ABRF_MGRG_Half	MetaPallette-SmallDB-qual4-specific	6	0	5	382948	0	0.999984332321898	0	0.999986943567487
species	ABRF_MGRG_Half	Metaphlan	0	3	2	382951	0.6	1	1	0.999994777426995
species	ABRF_MGRG_Half	NBC	674	4	1	382276	0.8	0.998239979109544	0.00589970501474926	0.999997384095826
species	ABRF_MGRG_Half	OneCodexAbundanceFiltered	6	5	0	382943	1	0.999984332117332	0.454545454545455	1
species	ABRF_MGRG_Half	PhyloSift	2439	5	0	380510	1	0.993631005695275	0.00204582651391162	1
species	ABRF_MGRG_Half	PhyloSift90pct	269	5	0	382680	1	0.999297556593698	0.0182481751824818	1
species	ABRF_MGRG_Normal	BlastMeganFiltered	1	5	0	382948	1	0.999997388686222	0.833333333333333	1
species	ABRF_MGRG_Normal	BlastMeganFilteredLiberal	16	5	0	382933	1	0.999958218979551	0.238095238095238	1
species	ABRF_MGRG_Normal	COMMUNITY	3063	5	0	379886	1	0.992001545897757	0.00162972620599739	1
species	ABRF_MGRG_Normal	ClarkM1Default	548	5	0	382401	1	0.998569000049615	0.00904159132007233	1
species	ABRF_MGRG_Normal	ClarkM4Spaced	172	5	0	382777	1	0.999550854030171	0.0282485875706215	1
species	ABRF_MGRG_Normal	DiamondMegan	1	5	0	382948	1	0.999997388686222	0.833333333333333	1
species	ABRF_MGRG_Normal	Gottcha	1	5	0	382948	1	0.999997388686222	0.833333333333333	1
species	ABRF_MGRG_Normal	Kraken	587	5	0	382362	1	0.99846715881227	0.00844594594594595	1
species	ABRF_MGRG_Normal	KrakenFiltered	25	5	0	382924	1	0.999934717155548	0.166666666666667	1
species	ABRF_MGRG_Normal	LMAT	192	5	0	382757	1	0.99949862775461	0.0253807106598985	1
species	ABRF_MGRG_Normal	MetaFlow	0	4	1	382950	0.8	1	1	0.99999738869986
species	ABRF_MGRG_Normal	MetaPallette-SmallDB-qual4-default	11	2	3	382941	0.4	0.999971275773465	0.153846153846154	0.99999216595638
species	ABRF_MGRG_Normal	MetaPallette-SmallDB-qual4-specific	9	1	4	382944	0.2	0.999976498421477	0.1	0.999989554717612
species	ABRF_MGRG_Normal	Metaphlan	0	4	1	382950	0.8	1	1	0.99999738869986
species	ABRF_MGRG_Normal	NBC	639	4	1	382311	0.8	0.998331374853114	0.00622083981337481	0.999997384335307
species	ABRF_MGRG_Normal	OneCodexAbundanceFiltered	2	5	0	382947	1	0.999994777372444	0.714285714285714	1
species	ABRF_MGRG_Normal	PhyloSift	2659	5	0	380290	1	0.993056516664099	0.00187687687687688	1
species	ABRF_MGRG_Normal	PhyloSift90pct	75	2	3	382877	0.4	0.999804153000898	0.025974025974026	0.999992164646887
species	BMI_bmi_reads	BlastMeganFiltered	1	8	2	382945	0.8	0.999997388665765	0.888888888888889	0.999994777345168
species	BMI_bmi_reads	BlastMeganFilteredLiberal	6	8	2	382940	0.8	0.999984331994589	0.571428571428571	0.999994777276977
species	BMI_bmi_reads	COMMUNITY	3175	10	0	379769	1	0.991708970502214	0.00313971742543171	1
species	BMI_bmi_reads	ClarkM1Default	787	8	2	382159	0.8	0.997944879956965	0.010062893081761	0.999994766603604
species	BMI_bmi_reads	ClarkM4Spaced	702	8	2	382244	0.8	0.99816684336695	0.0112676056338028	0.999994767767354
species	BMI_bmi_reads	DiamondMegan	6	10	0	382938	1	0.99998433191276	0.625	1
species	BMI_bmi_reads	Gottcha	3	8	2	382943	0.8	0.999992165997295	0.727272727272727	0.999994777317892
species	BMI_bmi_reads	Kraken	810	8	2	382136	0.8	0.997884819269558	0.0097799511002445	0.999994766288618
species	BMI_bmi_reads	KrakenFiltered	81	8	2	382865	0.8	0.999788481926956	0.0898876404494382	0.999994776253895
species	BMI_bmi_reads	LMAT	463	10	0	382481	1	0.998790945934654	0.0211416490486258	1
species	BMI_bmi_reads	MetaFlow	0	6	4	382948	0.6	1	1	0.999989554826715
species	BMI_bmi_reads	MetaPallette-SmallDB-qual4-default	0	3	7	382951	0.3	1	1	0.999981721233138
species	BMI_bmi_reads	MetaPallette-SmallDB-qual4-specific	0	3	7	382951	0.3	1	1	0.999981721233138
species	BMI_bmi_reads	Metaphlan	0	9	1	382945	0.9	1	1	0.999997388665765
species	BMI_bmi_reads	NBC	675	3	7	382276	0.3	0.998237372405347	0.00442477876106195	0.99998168895818
species	BMI_bmi_reads	OneCodexAbundanceFiltered	23	10	0	382921	1	0.999939938998914	0.303030303030303	1
species	BMI_bmi_reads	PhyloSift	2339	10	0	380605	1	0.993892057324309	0.0042571306939123	1
species	BMI_bmi_reads	PhyloSift90pct	195	10	0	382749	1	0.999490787164703	0.0487804878048781	1
species	BioPool_BioPool	BlastMeganFiltered	0	10	0	382944	1	1	1	1
species	BioPool_BioPool	BlastMeganFilteredLiberal	8	10	0	382936	1	0.999979109217014	0.555555555555556	1
species	BioPool_BioPool	COMMUNITY	2525	10	0	380419	1	0.993406346619871	0.00394477317554241	1
species	BioPool_BioPool	ClarkM1Default	452	8	2	382494	0.8	0.998819676925728	0.0173913043478261	0.99999477118715
species	BioPool_BioPool	ClarkM4Spaced	452	8	2	382494	0.8	0.998819676925728	0.0173913043478261	0.99999477118715
species	BioPool_BioPool	DiamondMegan	0	10	0	382944	1	1	1	1
species	BioPool_BioPool	Gottcha	3	8	2	382943	0.8	0.999992165997295	0.727272727272727	0.999994777317892
species	BioPool_BioPool	Kraken	404	8	2	382542	0.8	0.998945020969014	0.0194174757281553	0.999994771843239
species	BioPool_BioPool	KrakenFiltered	37	8	2	382909	0.8	0.999903380633301	0.177777777777778	0.999994776854152
species	BioPool_BioPool	LMAT	24	10	0	382920	1	0.99993732765104	0.294117647058824	1
species	BioPool_BioPool	MetaFlow	1	6	4	382947	0.6	0.999997388679403	0.857142857142857	0.999989554799439
species	BioPool_BioPool	MetaPallette-SmallDB-qual4-default	16	2	8	382936	0.2	0.999958219306858	0.111111111111111	0.999979109217014
species	BioPool_BioPool	Metaphlan	0	9	1	382945	0.9	1	1	0.999997388665765
species	BioPool_BioPool	NBC	625	6	4	382323	0.6	0.998367924626842	0.00950871632329636	0.999989537751715
species	BioPool_BioPool	OneCodexAbundanceFiltered	1	10	0	382943	1	0.999997388652127	0.909090909090909	1
species	BioPool_BioPool	PhyloSift	1918	10	0	381026	1	0.994991434778976	0.00518672199170124	1
species	BioPool_BioPool	PhyloSift90pct	266	10	0	382678	1	0.999305381465697	0.036231884057971	1
species	Carma_eval_carma	BlastMeganFiltered	0	24	1	382930	0.96	1	1	0.999997388563475
species	Carma_eval_carma	BlastMeganFilteredLiberal	0	25	0	382929	1	1	1	1
species	Carma_eval_carma	COMMUNITY	345	25	0	382584	1	0.999099049693285	0.0675675675675676	1
species	Carma_eval_carma	ClarkM1Default	44	25	0	382885	1	0.999885096192767	0.36231884057971	1
species	Carma_eval_carma	ClarkM4Spaced	44	25	0	382885	1	0.999885096192767	0.36231884057971	1
species	Carma_eval_carma	DiamondMegan	3	23	2	382928	0.92	0.999992165690425	0.884615384615385	0.999994777113311
species	Carma_eval_carma	Gottcha	0	23	2	382931	0.92	1	1	0.999994777154228
species	Carma_eval_carma	Kraken	31	25	0	382898	1	0.999919045044904	0.446428571428571	1
species	Carma_eval_carma	KrakenFiltered	1	25	0	382928	1	0.999997388549836	0.961538461538462	1
species	Carma_eval_carma	LMAT	1	22	3	382931	0.88	0.999997388570294	0.956521739130435	0.999992165751801
species	Carma_eval_carma	MetaPallette-SmallDB-qual4-default	1	4	21	382949	0.16	0.999997388693041	0.8	0.999945165417657
species	Carma_eval_carma	MetaPallette-SmallDB-qual4-specific	1	4	21	382949	0.16	0.999997388693041	0.8	0.999945165417657
species	Carma_eval_carma	Metaphlan	0	9	16	382945	0.36	1	1	0.99995822028875
species	Carma_eval_carma	NBC	37	25	0	382892	1	0.999903376343918	0.403225806451613	1
species	Carma_eval_carma	OneCodexAbundanceFiltered	1	24	1	382929	0.96	0.999997388556655	0.96	0.999997388556655
species	Carma_eval_carma	PhyloSift	297	24	1	382633	0.96	0.999224401326613	0.0747663551401869	0.999997386536481
species	Carma_eval_carma	PhyloSift90pct	122	23	2	382809	0.92	0.999681404743936	0.158620689655172	0.999994775489732
species	HMP_even_454_SRR072233	BlastMeganFiltered	0	18	4	382936	0.818181818181818	1	1	0.999989554499399
species	HMP_even_454_SRR072233	BlastMeganFilteredLiberal	6	20	2	382928	0.909090909090909	0.999984331503601	0.769230769230769	0.999994777113311
species	HMP_even_454_SRR072233	COMMUNITY	1514	22	0	381418	1	0.99604629542582	0.0143229166666667	1
species	HMP_even_454_SRR072233	ClarkM1Default	509	20	2	382425	0.909090909090909	0.998670789222164	0.0378071833648393	0.999994770243733
species	HMP_even_454_SRR072233	ClarkM4Spaced	173	20	2	382761	0.909090909090909	0.9995482250205	0.103626943005181	0.999994774834558
species	HMP_even_454_SRR072233	DiamondMegan	0	18	4	382936	0.818181818181818	1	1	0.999989554499399
species	HMP_even_454_SRR072233	Gottcha	0	20	2	382934	0.909090909090909	1	1	0.999994777195145
species	HMP_even_454_SRR072233	Kraken	413	20	2	382521	0.909090909090909	0.998921485164545	0.046189376443418	0.99999477155622
species	HMP_even_454_SRR072233	KrakenFiltered	14	20	2	382920	0.909090909090909	0.999963440175069	0.588235294117647	0.999994777004194
species	HMP_even_454_SRR072233	LMAT	36	21	1	382897	0.954545454545455	0.999905988776104	0.368421052631579	0.999997388338409
species	HMP_even_454_SRR072233	MetaFlow	0	14	8	382940	0.636363636363636	1	1	0.999979109435224
species	HMP_even_454_SRR072233	MetaPallette-SmallDB-qual4-default	6	13	9	382935	0.590909090909091	0.999984331790015	0.684210526315789	0.99997649786914
species	HMP_even_454_SRR072233	MetaPallette-SmallDB-qual4-specific	3	9	13	382942	0.409090909090909	0.999992165976837	0.75	0.999966053452756
species	HMP_even_454_SRR072233	Metaphlan	2	18	4	382934	0.818181818181818	0.999994777195145	0.9	0.999989554444845
species	HMP_even_454_SRR072233	NBC	336	20	2	382598	0.909090909090909	0.999122564201664	0.0561797752808989	0.999994772608468
species	HMP_even_454_SRR072233	OneCodexAbundanceFiltered	6	21	1	382927	0.954545454545455	0.999984331462684	0.777777777777778	0.999997388543016
species	HMP_even_454_SRR072233	PhyloSift	1162	22	0	381770	1	0.996965518682168	0.0185810810810811	1
species	HMP_even_454_SRR072233	PhyloSift90pct	79	20	2	382855	0.909090909090909	0.999793698130748	0.202020202020202	0.999994776117454
species	HMP_even_illum_SRR172902	BlastMeganFiltered	0	18	4	382936	0.818181818181818	1	1	0.999989554499399
species	HMP_even_illum_SRR172902	BlastMeganFilteredLiberal	3	20	2	382931	0.909090909090909	0.999992165751801	0.869565217391304	0.999994777154228
species	HMP_even_illum_SRR172902	COMMUNITY	2734	22	0	380198	1	0.992860351185067	0.00798258345428157	1
species	HMP_even_illum_SRR172902	ClarkM1Default	787	20	2	382147	0.909090909090909	0.997944815555683	0.0247831474597274	0.999994766439268
species	HMP_even_illum_SRR172902	ClarkM4Spaced	868	20	2	382066	0.909090909090909	0.997733290854299	0.0225225225225225	0.999994765329732
species	HMP_even_illum_SRR172902	DiamondMegan	0	19	3	382935	0.863636363636364	1	1	0.999992165833634
species	HMP_even_illum_SRR172902	Gottcha	0	20	2	382934	0.909090909090909	1	1	0.999994777195145
species	HMP_even_illum_SRR172902	Kraken	737	20	2	382197	0.909090909090909	0.998075386359007	0.0264200792602378	0.999994767123933
species	HMP_even_illum_SRR172902	KrakenFiltered	268	20	2	382666	0.909090909090909	0.999300140494184	0.0694444444444444	0.999994773537374
species	HMP_even_illum_SRR172902	LMAT	448	22	0	382484	1	0.99883007949192	0.0468085106382979	1
species	HMP_even_illum_SRR172902	MetaPallette-SmallDB-qual4-default	3	5	17	382946	0.227272727272727	0.999992166058666	0.625	0.999955609288626
species	HMP_even_illum_SRR172902	MetaPallette-SmallDB-qual4-specific	2	5	17	382947	0.227272727272727	0.999994777372444	0.714285714285714	0.999955609404539
species	HMP_even_illum_SRR172902	Metaphlan	4	19	3	382931	0.863636363636364	0.999989554363012	0.826086956521739	0.999992165751801
species	HMP_even_illum_SRR172902	NBC	657	20	2	382277	0.909090909090909	0.998284299644325	0.0295420974889217	0.999994768219023
species	HMP_even_illum_SRR172902	OneCodexAbundanceFiltered	1	21	1	382932	0.954545454545455	0.999997388577114	0.954545454545455	0.999997388577114
species	HMP_even_illum_SRR172902	PhyloSift	1821	21	1	381112	0.954545454545455	0.995244598924616	0.011400651465798	0.999997376106299
species	HMP_even_illum_SRR172902	PhyloSift90pct	72	21	1	382861	0.954545454545455	0.999811977552209	0.225806451612903	0.999997388092838
species	Huttenhower_HC1	BlastMeganFiltered	0	97	3	382857	0.97	1	1	0.99999216423758
species	Huttenhower_HC1	BlastMeganFilteredLiberal	0	99	1	382855	0.99	1	1	0.999997388051905
species	Huttenhower_HC1	COMMUNITY	2488	100	0	380366	1	0.993501439190919	0.0386398763523957	1
species	Huttenhower_HC1	ClarkM1Default	541	99	1	382314	0.99	0.998586932389547	0.1546875	0.999997384355832
species	Huttenhower_HC1	ClarkM4Spaced	542	99	1	382313	0.99	0.998584320434629	0.154446177847114	0.999997384348991
species	Huttenhower_HC1	DiamondMegan	0	81	19	382873	0.81	1	1	0.999950377652184
species	Huttenhower_HC1	Gottcha	0	100	0	382854	1	1	1	1
species	Huttenhower_HC1	Kraken	443	100	0	382411	1	0.998842900949187	0.184162062615101	1
species	Huttenhower_HC1	KrakenFiltered	152	100	0	382702	1	0.999602981815522	0.396825396825397	1
species	Huttenhower_HC1	LMAT	296	100	0	382558	1	0.999226859324965	0.252525252525253	1
species	Huttenhower_HC1	MetaFlow	0	75	25	382879	0.75	1	1	0.999934709483317
species	Huttenhower_HC1	MetaPallette-SmallDB-qual4-default	6	59	41	382889	0.59	0.999984329907677	0.907692307692308	0.999892930822866
species	Huttenhower_HC1	MetaPallette-SmallDB-qual4-specific	3	43	57	382908	0.43	0.999992165281227	0.934782608695652	0.999851161333281
species	Huttenhower_HC1	Metaphlan	5	97	3	382852	0.97	0.999986940293634	0.950980392156863	0.999992164135247
species	Huttenhower_HC1	NBC	596	81	19	382277	0.81	0.99844334805536	0.119645494830133	0.999950300290874
species	Huttenhower_HC1	OneCodexAbundanceFiltered	0	100	0	382854	1	1	1	1
species	Huttenhower_HC1	PhyloSift	1924	100	0	380930	1	0.99497458561227	0.0494071146245059	1
species	Huttenhower_HC1	PhyloSift90pct	275	99	1	382580	0.99	0.999281712397644	0.264705882352941	0.999997386174431
species	Huttenhower_HC2	BlastMeganFiltered	0	93	7	382861	0.93	1	1	0.999981716936385
species	Huttenhower_HC2	BlastMeganFilteredLiberal	0	98	2	382856	0.98	1	1	0.999994776131098
species	Huttenhower_HC2	COMMUNITY	2395	100	0	380459	1	0.993744351632737	0.0400801603206413	1
species	Huttenhower_HC2	ClarkM1Default	526	99	1	382329	0.99	0.998626111713312	0.1584	0.999997384458452
species	Huttenhower_HC2	ClarkM4Spaced	560	99	1	382295	0.99	0.998537305246112	0.150227617602428	0.999997384225836
species	Huttenhower_HC2	DiamondMegan	1	83	17	382870	0.83	0.999997388154235	0.988095238095238	0.999955600477425
species	Huttenhower_HC2	Gottcha	0	96	4	382858	0.96	1	1	0.999989552371351
species	Huttenhower_HC2	Kraken	522	98	2	382334	0.98	0.998636563094218	0.158064516129032	0.999994768998996
species	Huttenhower_HC2	KrakenFiltered	196	98	2	382660	0.98	0.999488058173308	0.333333333333333	0.999994773455425
species	Huttenhower_HC2	LMAT	291	99	1	382564	0.99	0.999239921118962	0.253846153846154	0.999997386065113
species	Huttenhower_HC2	MetaFlow	0	84	16	382870	0.84	1	1	0.999958212104909
species	Huttenhower_HC2	MetaPallette-SmallDB-qual4-default	0	14	86	382940	0.14	1	1	0.999775472161159
species	Huttenhower_HC2	MetaPallette-SmallDB-qual4-specific	0	14	86	382940	0.14	1	1	0.999775472161159
species	Huttenhower_HC2	Metaphlan	6	94	6	382854	0.94	0.999984328475161	0.94	0.999984328475161
species	Huttenhower_HC2	NBC	602	76	24	382276	0.76	0.998427697595579	0.112094395280236	0.999937222076903
species	Huttenhower_HC2	OneCodexAbundanceFiltered	3	100	0	382851	1	0.99999216411478	0.970873786407767	1
species	Huttenhower_HC2	PhyloSift	1806	98	2	381050	0.98	0.995282821739766	0.0514705882352941	0.999994751372516
species	Huttenhower_HC2	PhyloSift90pct	255	98	2	382601	0.98	0.999333953235681	0.277620396600567	0.999994772649456
species	Huttenhower_LC1	BlastMeganFiltered	2	20	5	382932	0.8	0.999994777167867	0.909090909090909	0.999986943021959
species	Huttenhower_LC1	BlastMeganFilteredLiberal	2	22	3	382930	0.88	0.999994777140589	0.916666666666667	0.999992165731342
species	Huttenhower_LC1	COMMUNITY	1162	24	1	381768	0.96	0.996965502833416	0.0202360876897133	0.999997380614979
species	Huttenhower_LC1	ClarkM1Default	165	22	3	382767	0.88	0.999569114098587	0.117647058823529	0.999992162395172
species	Huttenhower_LC1	ClarkM4Spaced	211	23	2	382720	0.92	0.9994489868932	0.0982905982905983	0.9999947742748
species	Huttenhower_LC1	DiamondMegan	2	16	9	382936	0.64	0.999994777222422	0.888888888888889	0.999976497930512
species	Huttenhower_LC1	Gottcha	2	21	4	382931	0.84	0.999994777154228	0.91304347826087	0.999989554363012
species	Huttenhower_LC1	Kraken	132	22	3	382800	0.88	0.999655291278869	0.142857142857143	0.999992163070822
species	Huttenhower_LC1	KrakenFiltered	36	22	3	382896	0.88	0.999905988530601	0.379310344827586	0.999992165035688
species	Huttenhower_LC1	LMAT	62	23	2	382869	0.92	0.999838090935443	0.270588235294118	0.999994776308469
species	Huttenhower_LC1	MetaFlow	1	3	22	382950	0.12	0.99999738869986	0.75	0.999942554547069
species	Huttenhower_LC1	MetaPallette-SmallDB-qual4-default	1	4	21	382949	0.16	0.999997388693041	0.8	0.999945165417657
species	Huttenhower_LC1	MetaPallette-SmallDB-qual4-specific	1	4	21	382949	0.16	0.999997388693041	0.8	0.999945165417657
species	Huttenhower_LC1	Metaphlan	2	20	5	382932	0.8	0.999994777167867	0.909090909090909	0.999986943021959
species	Huttenhower_LC1	NBC	618	20	5	382316	0.8	0.998386144870918	0.0313479623824451	0.999986921984406
species	Huttenhower_LC1	OneCodexAbundanceFiltered	3	22	3	382929	0.88	0.999992165710883	0.88	0.999992165710883
species	Huttenhower_LC1	PhyloSift	537	23	2	382394	0.92	0.998597658586012	0.0410714285714286	0.999994769819768
species	Huttenhower_LC1	PhyloSift90pct	43	22	3	382889	0.88	0.999887708522662	0.338461538461538	0.99999216489245
species	Huttenhower_LC2	BlastMeganFiltered	0	22	3	382932	0.88	1	1	0.999992165772259
species	Huttenhower_LC2	BlastMeganFilteredLiberal	0	25	0	382929	1	1	1	1
species	Huttenhower_LC2	COMMUNITY	1091	25	0	381838	1	0.99715090787065	0.0224014336917563	1
species	Huttenhower_LC2	ClarkM1Default	96	25	0	382833	1	0.999749300784219	0.206611570247934	1
species	Huttenhower_LC2	ClarkM4Spaced	115	25	0	382814	1	0.999699683231095	0.178571428571429	1
species	Huttenhower_LC2	DiamondMegan	0	21	4	382933	0.84	1	1	0.999989554417567
species	Huttenhower_LC2	Gottcha	0	22	3	382932	0.88	1	1	0.999992165772259
species	Huttenhower_LC2	Kraken	82	25	0	382847	1	0.99978586108652	0.233644859813084	1
species	Huttenhower_LC2	KrakenFiltered	28	25	0	382901	1	0.999926879395397	0.471698113207547	1
species	Huttenhower_LC2	LMAT	52	25	0	382877	1	0.999864204591452	0.324675324675325	1
species	Huttenhower_LC2	MetaFlow	0	7	18	382947	0.28	1	1	0.999952998315773
